Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
"60389:""2020-05-09T12:03:55Z,2020-05-09T12:02:21Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,12745
60436:""2020-05-09T13:04:51Z",2020-05-09T12:57:22Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,14877
"60516:""2020-05-09T14:05:48Z,2020-05-09T14:02:31Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,18504
61119:""2020-05-10T02:17:42Z",2020-05-10T02:10:07Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,47355
"61163:""2020-05-10T03:18:38Z,2020-05-10T03:15:01Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,48306
61212:""2020-05-10T04:19:34Z",2020-05-10T04:14:59Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,48814
"61225:""2020-05-10T05:20:29Z,2020-05-10T05:14:56Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
61269:""2020-05-10T06:21:23Z",2020-05-10T06:14:55Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"61308:""2020-05-10T06:21:23Z,2020-05-10T06:14:55Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,48800
61318:""2020-05-10T07:22:17Z",2020-05-10T07:14:57Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"61358:""2020-05-10T07:22:17Z,2020-05-10T07:14:57Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,48009
61367:""2020-05-10T08:23:11Z",2020-05-10T08:14:58Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"61408:""2020-05-10T08:23:11Z,2020-05-10T08:14:58Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,46756
61417:""2020-05-10T09:24:05Z",2020-05-10T09:20:00Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"61468:""2020-05-10T10:25:00Z,2020-05-10T10:20:03Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
61518:""2020-05-10T11:25:55Z",2020-05-10T11:20:05Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,10517
"61606:""2020-05-10T12:26:50Z,2020-05-10T12:20:08Z,#FelizDiaDeLasMadres,http://twitter.com/search?q=%23FelizDiaDeLasMadres,%23FelizDiaDeLasMadres,
61617:""2020-05-10T13:27:46Z",2020-05-10T13:25:13Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,14873
"61660:""2020-05-10T13:27:46Z,2020-05-10T13:25:13Z,#FelizDiaDeLasMadres,http://twitter.com/search?q=%23FelizDiaDeLasMadres,%23FelizDiaDeLasMadres,16571
61669:""2020-05-10T14:28:44Z",2020-05-10T14:20:17Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,17503
"62250:""2020-05-11T01:39:24Z,2020-05-11T01:35:18Z,#FelicidadesMai,http://twitter.com/search?q=%23FelicidadesMai,%23FelicidadesMai,
62357:""2020-05-11T04:42:12Z",2020-05-11T04:35:06Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"62404:""2020-05-11T05:43:05Z,2020-05-11T05:40:03Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
62453:""2020-05-11T06:44:00Z",2020-05-11T06:40:05Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"62502:""2020-05-11T07:44:55Z,2020-05-11T07:40:06Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
62551:""2020-05-11T08:45:50Z",2020-05-11T08:40:08Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"62600:""2020-05-11T09:46:45Z,2020-05-11T09:42:26Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
62650:""2020-05-11T10:47:39Z",2020-05-11T10:42:29Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,10537
"62700:""2020-05-11T11:48:34Z,2020-05-11T11:42:31Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,12588
62753:""2020-05-11T12:49:32Z",2020-05-11T12:47:38Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,16436
"63098:""2020-05-11T18:55:48Z,2020-05-11T18:52:26Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,42014
63197:""2020-05-11T20:57:48Z",2020-05-11T20:52:53Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,46572
"63517:""2020-05-12T04:04:52Z,2020-05-12T04:02:26Z,#FelizSemana,http://twitter.com/search?q=%23FelizSemana,%23FelizSemana,
63525:""2020-05-12T05:05:49Z",2020-05-12T05:02:24Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"63564:""2020-05-12T05:05:49Z,2020-05-12T05:02:24Z,#FelizSemana,http://twitter.com/search?q=%23FelizSemana,%23FelizSemana,
63575:""2020-05-12T06:06:46Z",2020-05-12T06:02:24Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"63615:""2020-05-12T06:06:46Z,2020-05-12T06:02:24Z,#FelizSemana,http://twitter.com/search?q=%23FelizSemana,%23FelizSemana,
63625:""2020-05-12T07:07:41Z",2020-05-12T07:02:24Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"63666:""2020-05-12T07:07:41Z,2020-05-12T07:02:24Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,51697
63675:""2020-05-12T08:08:36Z",2020-05-12T08:02:24Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"63711:""2020-05-12T08:08:36Z,2020-05-12T08:02:24Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,49998
63717:""2020-05-12T09:09:32Z",2020-05-12T09:07:23Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"63751:""2020-05-12T10:10:27Z,2020-05-12T10:07:24Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
63782:""2020-05-12T11:11:22Z",2020-05-12T11:07:26Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,10847
"63824:""2020-05-12T12:12:19Z,2020-05-12T12:07:59Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,13518
63861:""2020-05-12T13:13:17Z",2020-05-12T13:08:04Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,17153
"64598:""2020-05-13T05:29:22Z,2020-05-13T05:23:04Z,#FelizMiércoles,http://twitter.com/search?q=%23FelizMi%C3%A9rcoles,%23FelizMi%C3%A9rcoles,
64648:""2020-05-13T06:30:24Z",2020-05-13T06:23:05Z,#FelizMiércoles,http://twitter.com/search?q=%23FelizMi%C3%A9rcoles,%23FelizMi%C3%A9rcoles,
"64698:""2020-05-13T07:31:22Z,2020-05-13T07:27:59Z,#FelizMiércoles,http://twitter.com/search?q=%23FelizMi%C3%A9rcoles,%23FelizMi%C3%A9rcoles,
64748:""2020-05-13T08:32:20Z",2020-05-13T08:28:01Z,#FelizMiércoles,http://twitter.com/search?q=%23FelizMi%C3%A9rcoles,%23FelizMi%C3%A9rcoles,
"64799:""2020-05-13T09:33:18Z,2020-05-13T09:27:58Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,
64850:""2020-05-13T10:34:14Z",2020-05-13T10:33:00Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,10929
"64902:""2020-05-13T11:35:10Z,2020-05-13T11:28:00Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,12673
64980:""2020-05-13T12:36:08Z",2020-05-13T12:33:03Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,15850
"65035:""2020-05-13T13:37:16Z,2020-05-13T13:33:17Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,19054
65540:""2020-05-14T01:49:28Z",2020-05-14T01:43:06Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,46730
"65585:""2020-05-14T02:50:39Z,2020-05-14T02:48:04Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,47768
65634:""2020-05-14T03:51:34Z",2020-05-14T03:48:01Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,48179
"65645:""2020-05-14T04:52:30Z,2020-05-14T04:47:58Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
65683:""2020-05-14T04:52:30Z",2020-05-14T04:47:58Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,48336
"65695:""2020-05-14T05:53:23Z,2020-05-14T05:47:58Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
65745:""2020-05-14T06:54:18Z",2020-05-14T06:47:56Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"65795:""2020-05-14T07:55:11Z,2020-05-14T07:47:58Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
65845:""2020-05-14T08:56:06Z",2020-05-14T08:48:00Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"65896:""2020-05-14T09:57:00Z,2020-05-14T09:52:59Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
65938:""2020-05-14T10:57:55Z",2020-05-14T10:53:00Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"66820:""2020-05-15T05:15:30Z,2020-05-15T05:10:09Z,#Felizjueves,http://twitter.com/search?q=%23Felizjueves,%23Felizjueves,49052
66837:""2020-05-15T06:16:26Z",2020-05-15T06:15:10Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,
"66886:""2020-05-15T07:17:21Z,2020-05-15T07:15:12Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,
66933:""2020-05-15T08:18:14Z",2020-05-15T08:15:12Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,
"66935:""2020-05-15T08:18:14Z,2020-05-15T08:15:12Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
66982:""2020-05-15T09:19:09Z",2020-05-15T09:15:12Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,
"67187:""2020-05-15T13:22:53Z,2020-05-15T13:15:23Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,
67234:""2020-05-15T14:23:51Z",2020-05-15T14:20:27Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,
"67785:""2020-05-16T01:34:28Z,2020-05-16T01:31:19Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
67786:""2020-05-16T01:34:28Z",2020-05-16T01:31:19Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,12028
"67830:""2020-05-16T02:35:24Z,2020-05-16T02:26:16Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
67831:""2020-05-16T02:35:24Z",2020-05-16T02:26:16Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,12243
"67880:""2020-05-16T03:36:21Z,2020-05-16T03:31:15Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
67881:""2020-05-16T03:36:21Z",2020-05-16T03:31:15Z,#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,12411
"67929:""2020-05-16T04:37:17Z,2020-05-16T04:31:13Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
67937:""2020-05-16T05:38:12Z",2020-05-16T05:36:11Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
"67975:""2020-05-16T05:38:12Z,2020-05-16T05:36:11Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
67987:""2020-05-16T06:39:21Z",2020-05-16T06:36:11Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
"68036:""2020-05-16T07:40:16Z,2020-05-16T07:36:12Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
68086:""2020-05-16T08:41:10Z",2020-05-16T08:36:13Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
"68135:""2020-05-16T09:42:04Z,2020-05-16T09:36:14Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
68181:""2020-05-16T10:42:59Z",2020-05-16T10:36:14Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
"68257:""2020-05-16T12:44:52Z,2020-05-16T12:41:19Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,13266
68299:""2020-05-16T13:45:49Z",2020-05-16T13:41:20Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,16631
"68334:""2020-05-16T14:46:47Z,2020-05-16T14:41:21Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,20092
68685:""2020-05-16T23:55:37Z",2020-05-16T23:46:21Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,43557
"68936:""2020-05-17T06:01:18Z,2020-05-17T05:56:11Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
68986:""2020-05-17T07:02:12Z",2020-05-17T06:56:12Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"69036:""2020-05-17T08:03:07Z,2020-05-17T07:56:15Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
69085:""2020-05-17T09:04:02Z",2020-05-17T09:01:16Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"69127:""2020-05-17T10:04:57Z,2020-05-17T09:56:15Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
69166:""2020-05-17T11:05:54Z",2020-05-17T11:01:17Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"69197:""2020-05-17T12:06:49Z,2020-05-17T12:01:15Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,11376
69223:""2020-05-17T13:07:44Z",2020-05-17T13:01:12Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,14182
"69253:""2020-05-17T14:08:41Z,2020-05-17T14:01:23Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,18011
69312:""2020-05-17T15:09:39Z",2020-05-17T15:06:27Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,22874
"69928:""2020-05-18T05:23:07Z,2020-05-18T05:21:13Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
69978:""2020-05-18T06:24:02Z",2020-05-18T06:21:14Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"70028:""2020-05-18T07:24:57Z,2020-05-18T07:16:15Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
70078:""2020-05-18T08:25:52Z",2020-05-18T08:16:16Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"70128:""2020-05-18T09:26:47Z,2020-05-18T09:21:18Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
70178:""2020-05-18T10:27:42Z",2020-05-18T10:21:20Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,10819
"70230:""2020-05-18T11:28:38Z,2020-05-18T11:26:21Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,13399
70281:""2020-05-18T12:29:34Z",2020-05-18T12:26:25Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,16580
"70331:""2020-05-18T13:30:36Z,2020-05-18T13:26:32Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,20886
70675:""2020-05-18T19:36:38Z",2020-05-18T19:31:34Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,60313
"71038:""2020-05-19T03:44:36Z,2020-05-19T03:41:19Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,56917
71088:""2020-05-19T04:45:32Z",2020-05-19T04:41:26Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,57319
"71204:""2020-05-19T07:48:17Z,2020-05-19T07:46:27Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
71254:""2020-05-19T08:49:12Z",2020-05-19T08:41:28Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"71304:""2020-05-19T09:50:08Z,2020-05-19T09:46:30Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
71354:""2020-05-19T10:51:04Z",2020-05-19T10:41:30Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,10161
"71408:""2020-05-19T11:52:12Z,2020-05-19T11:51:33Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,12871
71459:""2020-05-19T12:53:08Z",2020-05-19T12:46:35Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,15792
"72166:""2020-06-03T15:26:07Z,2020-06-03T15:21:41Z,Felicidades Rafa,http://twitter.com/search?q=%22Felicidades+Rafa%22,%22Felicidades+Rafa%22,
72674:""2020-06-04T04:38:34Z",2020-06-04T04:36:25Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"72723:""2020-06-04T05:39:30Z,2020-06-04T05:31:25Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
72773:""2020-06-04T06:40:24Z",2020-06-04T06:36:27Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"72823:""2020-06-04T07:41:19Z,2020-06-04T07:36:29Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
72873:""2020-06-04T08:42:14Z",2020-06-04T08:36:29Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"72923:""2020-06-04T09:43:10Z,2020-06-04T09:36:29Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
72973:""2020-06-04T10:44:07Z",2020-06-04T10:37:03Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"73027:""2020-06-04T11:45:03Z,2020-06-04T11:37:10Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,12095
73078:""2020-06-04T12:46:00Z",2020-06-04T12:37:19Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,14941
"73129:""2020-06-04T13:47:05Z,2020-06-04T13:42:49Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,18838
73419:""2020-06-04T18:51:43Z",2020-06-04T18:47:30Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
"75024:""2020-06-06T06:33:22Z,2020-06-06T06:32:47Z,#FelizSábado,http://twitter.com/search?q=%23FelizS%C3%A1bado,%23FelizS%C3%A1bado,
75074:""2020-06-06T07:34:20Z",2020-06-06T07:27:48Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
"75174:""2020-06-06T09:36:50Z,2020-06-06T09:32:48Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
75224:""2020-06-06T10:38:24Z",2020-06-06T10:32:49Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
"75275:""2020-06-06T11:39:59Z,2020-06-06T11:32:48Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,
75330:""2020-06-06T12:41:32Z",2020-06-06T12:32:51Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,10344
"75642:""2020-06-06T18:48:44Z,2020-06-06T18:42:56Z,Felicidades Albert,http://twitter.com/search?q=%22Felicidades+Albert%22,%22Felicidades+Albert%22,
75670:""2020-06-06T18:48:44Z",2020-06-06T18:42:56Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,31865
"75722:""2020-06-06T19:49:43Z,2020-06-06T19:43:30Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,34203
75770:""2020-06-06T20:50:43Z",2020-06-06T20:43:32Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,36105
"75819:""2020-06-06T21:52:19Z,2020-06-06T21:43:29Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,38047
75871:""2020-06-06T22:53:52Z",2020-06-06T22:48:26Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,39533
"75964:""2020-06-07T00:56:25Z,2020-06-07T00:53:18Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,43170
76013:""2020-06-07T01:57:27Z",2020-06-07T01:48:19Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,44077
"76224:""2020-06-07T07:04:12Z,2020-06-07T06:58:15Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
76274:""2020-06-07T08:05:43Z",2020-06-07T07:58:17Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"76310:""2020-06-07T08:05:43Z,2020-06-07T07:58:17Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,44760
76325:""2020-06-07T09:07:15Z",2020-06-07T09:03:17Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,
"76363:""2020-06-07T09:07:15Z,2020-06-07T09:03:17Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,42408
76375:""2020-06-07T10:08:48Z",2020-06-07T10:03:18Z,#Felizdomingo,http://twitter.com/search?q=%23Felizdomingo,%23Felizdomingo,
"76417:""2020-06-07T10:08:48Z,2020-06-07T10:03:18Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,41269
76425:""2020-06-07T11:10:21Z",2020-06-07T11:03:21Z,#Felizdomingo,http://twitter.com/search?q=%23Felizdomingo,%23Felizdomingo,11018
"76472:""2020-06-07T11:10:21Z,2020-06-07T11:03:21Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,39509
76475:""2020-06-07T12:11:57Z",2020-06-07T12:03:23Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,12691
"76527:""2020-06-07T13:13:32Z,2020-06-07T13:08:26Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,15843
76579:""2020-06-07T14:14:33Z",2020-06-07T14:08:28Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,19853
"76759:""2020-06-07T17:18:50Z,2020-06-07T17:13:32Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,30168
76809:""2020-06-07T18:20:30Z",2020-06-07T18:18:32Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,33364
"76858:""2020-06-07T19:22:09Z,2020-06-07T19:18:33Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,36283
76910:""2020-06-07T20:23:52Z",2020-06-07T20:18:32Z,#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,%23FelizDomingo,38810
"77263:""2020-06-08T04:34:06Z,2020-06-08T04:28:17Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
77312:""2020-06-08T05:35:06Z",2020-06-08T05:28:16Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"77362:""2020-06-08T06:36:03Z,2020-06-08T06:28:18Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
77412:""2020-06-08T07:37:34Z",2020-06-08T07:33:20Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
"77462:""2020-06-08T08:38:32Z,2020-06-08T08:33:19Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
77512:""2020-06-08T09:39:29Z",2020-06-08T09:37:50Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,10192
"77746:""2020-06-08T13:44:38Z,2020-06-08T13:37:56Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,22384
78055:""2020-06-08T19:50:30Z",2020-06-08T19:42:58Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,46750
"78108:""2020-06-08T20:51:30Z,2020-06-08T20:48:01Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,49251
78247:""2020-06-09T00:55:40Z",2020-06-09T00:55:04Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,55668
"78397:""2020-06-09T03:58:38Z,2020-06-09T03:55:00Z,#FelizSemana,http://twitter.com/search?q=%23FelizSemana,%23FelizSemana,
78398:""2020-06-09T04:59:36Z",2020-06-09T04:55:00Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"78448:""2020-06-09T06:00:35Z,2020-06-09T05:54:59Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
78498:""2020-06-09T07:01:32Z",2020-06-09T07:00:02Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"78501:""2020-06-09T07:01:32Z,2020-06-09T07:00:02Z,Feliz Día de La Rioja,http://twitter.com/search?q=%22Feliz+D%C3%ADa+de+La+Rioja%22,%22Feliz+D%C3%ADa+de+La+Rioja%22,
78548:""2020-06-09T08:02:30Z",2020-06-09T07:55:02Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
"78597:""2020-06-09T09:03:28Z,2020-06-09T09:00:03Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
78650:""2020-06-09T10:04:26Z",2020-06-09T10:00:04Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
